"","race","age","engnat","gender","hand","source","country","E1","E2","E3","E4","E5","E6","E7","E8","E9","E10","N1","N2","N3","N4","N5","N6","N7","N8","N9","N10","A1","A2","A3","A4","A5","A6","A7","A8","A9","A10","C1","C2","C3","C4","C5","C6","C7","C8","C9","C10","O1","O2","O3","O4","O5","O6","O7","O8","O9","O10"
"22",3,50,1,2,1,1,"NZ",1,3,4,4,5,3,5,5,3,4,3,3,4,4,2,1,1,1,2,2,2,5,1,5,4,4,2,5,5,5,2,3,4,4,3,2,4,2,2,4,5,2,4,1,4,1,5,5,4,4
"23",3,70,1,2,1,1,"NZ",1,5,1,5,2,5,1,5,1,5,4,4,5,2,3,4,4,2,2,3,3,3,3,4,4,4,2,4,2,1,3,1,2,2,4,2,5,3,3,3,2,5,3,4,2,5,1,1,3,2
"24",3,25,1,1,3,1,"NZ",3,2,4,2,4,2,5,4,5,4,4,3,4,3,4,3,4,3,4,2,2,4,4,4,3,3,2,4,4,4,4,2,4,2,3,2,4,4,4,4,4,2,4,2,4,2,4,4,4,4
"25",3,22,1,2,1,5,"NZ",2,2,2,4,3,2,2,4,3,4,3,3,4,3,3,2,3,3,2,2,1,5,1,5,2,4,2,5,4,3,3,3,3,3,4,2,4,1,4,5,4,2,5,2,4,1,4,4,5,4
"26",3,25,1,2,1,1,"NZ",4,1,5,1,5,1,5,1,5,2,3,3,3,2,3,3,3,3,3,2,1,5,3,5,1,4,1,5,5,4,3,4,4,3,3,3,3,3,4,4,4,1,4,1,4,1,4,4,4,4
"27",3,43,1,2,1,2,"NZ",3,2,2,4,4,2,1,4,1,3,4,2,5,1,4,3,4,3,4,5,1,5,1,4,1,5,1,5,5,4,2,2,3,2,3,2,3,3,3,1,4,3,5,1,4,1,3,4,5,4
"28",3,48,1,1,1,1,"NZ",1,2,3,4,1,3,2,4,2,4,2,4,3,3,2,1,3,2,2,2,4,3,2,3,3,4,3,3,3,4,3,1,4,2,4,4,4,2,2,3,3,3,1,3,3,4,4,2,3,1
"29",3,19,1,2,2,2,"NZ",1,4,4,4,3,4,2,4,1,5,3,4,4,4,4,3,3,2,2,2,1,5,3,5,1,5,2,4,5,3,2,4,3,3,1,5,3,3,2,2,4,3,3,3,3,4,3,3,4,3
"30",3,28,1,2,1,5,"NZ",3,1,5,2,5,1,3,3,4,2,4,4,5,4,2,4,3,2,4,2,2,5,2,5,2,4,1,4,4,5,4,5,4,3,3,3,5,2,4,4,4,3,3,2,4,2,4,3,4,4
"31",3,25,1,2,1,1,"NZ",3,1,5,2,5,1,4,4,4,3,4,4,4,4,2,1,1,1,1,1,1,4,1,5,1,4,1,4,5,4,5,2,5,1,4,2,4,1,5,4,5,1,4,1,4,1,5,4,4,4
"32",3,49,1,2,1,1,"NZ",3,3,5,2,5,2,4,4,3,2,3,4,4,2,2,3,2,2,2,2,1,5,1,5,1,5,1,5,5,4,4,4,4,2,3,2,3,1,2,3,4,3,3,2,4,2,3,3,5,3
"33",3,48,2,1,1,1,"NZ",3,2,4,2,4,2,3,2,3,4,3,4,4,4,2,2,3,3,2,2,2,4,1,4,2,3,2,2,4,3,3,1,5,1,3,1,4,2,3,4,5,1,5,1,4,1,5,4,5,4
"34",3,52,1,1,1,1,"NZ",4,3,5,2,4,2,3,2,4,2,1,3,3,4,2,1,1,1,1,1,1,4,1,5,2,4,2,4,4,4,3,2,4,1,3,3,4,1,3,4,3,2,3,2,4,1,4,2,2,3
"35",3,24,1,1,1,2,"NZ",3,5,2,5,1,2,2,5,3,5,4,3,5,1,1,2,1,2,5,4,3,4,4,2,1,5,2,3,2,5,1,4,4,2,1,3,2,4,1,4,5,1,5,1,5,1,5,5,5,5
"36",13,51,1,2,1,5,"NZ",3,1,5,2,5,1,5,4,5,2,3,4,1,5,1,2,3,2,3,1,2,5,2,4,1,2,1,4,3,4,4,2,4,3,4,2,3,2,3,4,5,1,5,1,5,1,5,4,4,5
"37",1,15,1,2,2,1,"NZ",4,2,3,2,2,2,4,4,2,5,4,3,5,3,4,4,3,2,4,3,2,4,2,4,2,4,2,4,4,3,2,2,5,2,3,4,3,3,3,3,4,2,5,3,4,2,4,3,4,4
"38",3,31,1,2,1,1,"NZ",3,3,4,3,5,2,3,1,3,4,4,3,3,1,2,2,3,2,2,4,1,5,2,5,2,3,1,5,5,4,3,2,5,1,3,1,4,1,5,5,4,1,5,1,4,1,4,2,4,4
"39",3,46,1,1,1,1,"NZ",2,5,3,3,3,4,3,3,3,3,2,3,3,1,1,2,1,1,3,2,2,3,2,3,2,4,2,3,4,4,3,1,4,1,3,2,4,2,3,5,4,1,5,1,3,1,4,3,5,3
"40",1,20,1,1,1,1,"NZ",1,5,1,5,1,5,1,5,1,5,5,1,5,1,5,5,4,5,5,5,1,5,1,5,1,5,1,2,5,2,2,4,2,4,2,4,4,4,2,4,2,4,2,1,2,4,2,1,5,4
"41",3,41,2,2,1,1,"NZ",1,4,2,5,4,5,4,5,1,5,4,2,5,1,5,5,3,3,5,5,2,1,3,3,4,5,4,4,3,4,4,2,5,3,4,1,4,2,4,5,5,1,5,1,5,2,5,5,5,5
"42",3,49,1,1,1,1,"NZ",3,2,3,2,3,2,3,3,3,3,2,3,2,3,2,2,3,2,2,2,3,3,2,3,2,2,2,3,2,4,2,2,3,2,2,3,2,2,3,3,2,2,3,3,3,2,3,3,3,3
"43",3,27,1,1,1,1,"NZ",4,4,3,4,2,3,2,4,3,4,3,4,3,2,5,3,2,2,4,3,2,5,5,4,2,4,2,3,3,4,4,3,2,3,2,4,4,3,2,2,5,4,4,1,4,1,2,4,4,4
"44",3,47,1,1,1,2,"NZ",4,2,4,2,5,2,5,3,4,2,2,3,4,4,2,2,4,2,3,2,2,4,3,4,2,2,2,4,3,4,4,2,4,1,3,2,3,1,3,4,5,1,5,1,4,2,4,4,4,4
"45",13,17,1,1,0,1,"NZ",1,5,1,5,1,5,1,3,4,5,3,4,3,3,5,4,5,4,3,3,4,4,4,3,5,5,4,3,4,2,3,2,4,2,1,4,5,3,3,3,4,1,5,1,4,1,4,4,5,4
"46",3,44,1,2,1,1,"NZ",4,2,4,1,5,2,3,3,4,2,4,3,5,2,2,4,5,4,4,4,5,5,1,5,1,5,1,3,5,5,3,3,5,4,3,2,5,3,3,4,3,3,4,1,4,1,3,3,4,5
"47",3,57,1,2,2,1,"NZ",1,5,3,3,4,3,1,5,1,5,1,4,3,2,2,2,2,1,1,2,1,4,1,5,2,5,2,5,3,5,4,1,5,1,3,1,5,1,4,4,5,1,5,2,5,2,5,5,4,5
"48",1,40,1,1,2,1,"NZ",3,4,3,4,2,3,2,4,3,4,2,4,4,3,2,2,2,2,3,3,2,4,3,4,3,3,2,4,4,3,2,2,4,2,4,2,4,2,3,3,3,2,3,3,3,2,4,3,4,3
"49",13,38,2,1,1,1,"NZ",3,3,4,4,4,1,5,4,3,1,3,4,2,3,2,1,1,1,1,1,1,5,1,5,1,4,1,4,4,4,3,3,5,1,3,3,4,1,3,3,4,4,4,2,4,1,4,3,4,4
"50",3,20,2,1,1,1,"NZ",5,2,5,2,4,1,2,5,5,4,2,3,2,4,1,1,2,2,2,2,1,4,2,3,2,3,3,2,5,4,3,3,5,3,4,2,3,2,4,4,3,1,5,2,3,1,4,4,2,4
"51",11,17,2,2,1,1,"NZ",1,3,4,4,3,3,1,4,2,3,4,2,5,2,2,2,3,2,2,2,2,4,2,3,3,3,2,4,3,2,5,2,5,1,1,1,4,1,2,4,4,1,3,1,4,3,4,3,5,3
"52",3,27,1,1,2,2,"NZ",4,5,3,5,3,5,3,5,1,5,3,5,4,3,5,3,5,5,3,3,1,5,1,5,3,5,1,5,5,5,4,1,5,3,3,1,5,1,3,3,2,3,5,3,5,1,3,1,5,5
"53",11,17,1,2,1,1,"NZ",2,3,2,3,1,2,1,2,4,5,3,4,4,2,3,3,4,5,4,4,3,2,3,2,4,3,3,3,4,2,2,4,4,3,2,5,3,3,2,3,3,1,5,1,5,1,5,3,1,5
"54",13,38,1,1,1,1,"NZ",4,3,5,2,4,2,4,2,4,2,1,5,3,4,1,2,2,2,2,2,3,3,2,3,2,4,2,3,3,4,2,2,4,2,2,2,4,2,2,4,4,2,4,2,4,4,4,4,4,4
"55",3,48,1,1,1,1,"NZ",3,1,3,2,5,1,3,1,5,2,4,1,4,2,5,4,5,4,4,4,3,5,3,5,1,4,1,5,5,5,2,4,2,4,3,4,2,2,4,3,5,1,5,1,5,5,5,5,4,5
"56",3,43,1,2,1,1,"NZ",2,2,4,2,4,1,3,4,3,3,3,4,3,4,4,4,3,3,2,2,1,2,1,5,1,5,1,5,5,3,4,4,4,2,1,4,4,2,3,3,4,2,2,3,4,1,4,1,4,4
"57",3,26,1,1,0,1,"NZ",1,4,2,5,2,1,1,5,1,5,5,5,5,1,5,4,3,3,5,4,1,4,2,5,4,4,2,5,5,3,5,1,5,1,3,1,5,1,5,5,3,1,5,1,5,1,5,3,5,5
"58",3,55,1,2,2,1,"NZ",3,3,4,3,5,3,2,3,3,2,3,3,3,2,3,3,1,1,2,3,1,4,1,4,2,4,2,4,4,4,3,3,5,1,2,4,3,1,3,4,4,3,4,3,4,2,3,4,4,3
"59",3,25,1,2,3,2,"NZ",2,3,4,3,4,3,4,3,5,4,4,3,4,2,4,3,2,2,4,2,2,5,3,3,2,4,2,4,4,4,3,4,5,2,4,3,5,2,3,5,5,3,5,2,5,1,5,5,4,5
"60",11,26,2,2,1,5,"NZ",1,4,3,4,4,4,2,4,2,5,4,4,4,3,3,3,3,2,2,2,3,4,1,4,4,5,3,4,4,4,3,4,4,4,3,4,4,3,4,3,2,2,4,3,4,2,5,2,3,4
"61",3,34,1,2,1,2,"NZ",3,1,3,1,4,1,2,3,3,4,2,4,3,2,1,1,4,4,4,1,1,4,2,4,1,5,1,4,4,3,3,3,4,1,2,3,3,1,1,4,3,2,4,3,4,1,4,3,4,4
"62",10,16,1,2,1,5,"NZ",5,2,5,2,5,2,5,2,5,2,4,2,3,2,5,3,2,1,1,3,1,5,2,5,1,2,1,4,5,3,3,4,4,3,2,4,3,3,2,4,4,1,5,1,4,1,4,2,4,4
"63",3,16,1,2,1,5,"NZ",2,3,5,3,3,1,3,3,5,5,5,2,5,1,3,5,5,5,5,5,1,4,5,5,1,5,1,5,5,3,4,4,4,3,3,3,2,3,4,3,5,2,5,1,5,1,5,5,5,5
"64",1,17,1,2,3,1,"NZ",1,1,1,5,4,1,1,1,1,5,4,5,3,3,3,4,4,4,4,3,1,5,4,4,2,5,2,4,5,5,4,1,1,5,1,5,3,4,2,4,3,4,5,3,5,1,5,3,2,5
"65",11,28,1,2,1,1,"NZ",2,4,3,4,3,4,3,4,2,4,2,4,2,3,2,2,3,3,2,2,2,3,2,4,4,2,3,4,4,3,4,4,3,2,2,4,3,1,4,3,4,3,4,3,3,2,4,4,4,4
"66",9,20,2,2,1,2,"NZ",2,1,5,1,5,1,5,1,5,4,4,4,4,2,5,3,3,4,3,3,3,5,1,5,1,5,1,4,5,5,3,3,3,4,3,4,4,3,4,5,2,2,4,1,4,2,4,2,3,5
"67",3,19,1,2,1,1,"NZ",1,4,3,5,1,4,1,5,2,5,2,5,2,4,2,2,2,1,1,1,1,5,1,5,2,3,2,4,4,4,3,4,4,2,1,4,2,2,3,3,3,2,5,2,4,1,4,3,5,5
"68",3,59,1,2,1,1,"NZ",2,3,5,2,5,1,2,5,1,3,2,4,2,1,1,1,1,1,1,1,1,5,1,5,1,5,1,5,5,5,4,1,3,1,3,2,3,1,3,4,5,1,4,1,5,1,5,5,5,5
"69",3,16,1,1,1,1,"NZ",3,1,4,1,4,1,4,2,4,2,4,3,4,3,4,2,2,2,2,1,2,4,3,4,2,2,2,4,2,3,4,2,5,2,4,2,5,2,5,4,5,1,4,1,5,1,5,5,4,5
"70",3,20,1,1,1,5,"NZ",1,5,1,5,1,5,1,5,1,5,4,2,5,2,1,2,3,3,5,4,4,4,4,4,5,5,5,3,2,2,3,5,4,4,1,4,5,4,1,4,4,3,4,3,4,3,5,4,4,4
"71",3,22,1,2,1,1,"NZ",2,4,3,4,4,2,2,4,3,5,5,2,5,1,5,5,4,2,5,5,1,4,1,4,3,5,3,4,4,5,4,5,5,3,2,4,4,3,1,4,3,4,3,3,4,3,3,3,3,5
"72",3,14,1,2,1,5,"NZ",3,1,4,3,4,2,3,4,2,3,1,4,3,3,3,3,3,3,2,3,1,4,2,4,2,4,2,4,4,4,4,3,3,4,3,3,3,3,2,3,5,2,4,2,3,2,4,4,3,4
"73",3,14,1,2,1,5,"NZ",4,1,4,2,5,2,4,4,4,4,4,4,5,5,3,4,4,4,3,2,3,2,4,3,3,3,3,3,4,4,3,3,4,1,4,2,3,3,4,4,4,3,3,3,3,2,4,4,4,4
"74",10,15,1,1,1,5,"NZ",2,4,5,1,4,5,2,1,1,2,2,4,4,1,3,3,4,4,4,1,3,4,1,4,4,3,1,5,5,5,3,2,3,1,2,4,1,1,2,2,1,2,1,3,3,2,3,2,2,5
"75",0,14,1,1,1,5,"NZ",1,3,4,4,3,2,2,2,3,5,5,3,5,3,4,5,4,2,5,3,2,5,3,4,3,4,2,3,5,3,3,4,5,4,3,5,4,2,4,4,5,2,5,2,5,1,3,4,5,5
"76",3,44,1,2,1,1,"NZ",2,4,4,2,4,2,4,4,3,2,3,3,4,2,3,4,4,4,3,4,3,3,2,2,4,3,4,2,2,3,4,5,4,3,2,5,2,4,2,4,5,1,4,1,4,1,5,5,4,3
"77",3,25,1,2,0,1,"NZ",4,2,4,2,5,2,3,3,2,2,3,3,3,2,3,2,5,5,3,4,2,5,2,3,2,4,2,4,2,4,3,4,4,3,1,2,3,2,1,5,5,2,2,2,4,3,4,5,5,3
"78",3,23,1,1,1,1,"NZ",3,2,4,2,3,3,4,2,5,2,3,4,4,3,3,1,2,2,2,2,2,5,2,4,2,2,2,4,3,4,5,3,3,2,2,2,3,2,4,3,3,2,5,1,5,1,4,3,5,5
"79",3,24,1,2,1,1,"NZ",3,3,3,3,4,2,3,4,2,3,4,3,4,4,3,3,3,2,4,2,1,4,3,4,2,4,3,4,4,4,5,4,4,3,2,4,4,4,4,4,4,1,4,2,4,2,4,2,4,4
"80",3,34,2,2,1,5,"NZ",1,3,3,5,3,2,3,3,1,3,4,2,4,2,3,4,3,2,4,4,1,5,1,5,1,3,1,5,5,3,3,3,3,3,3,3,5,3,3,2,4,3,3,3,1,4,3,4,4,1
"81",3,43,1,2,1,1,"NZ",5,1,5,1,5,1,5,1,5,1,1,5,3,5,2,3,2,1,1,1,1,5,3,5,2,4,1,4,5,5,4,5,3,2,2,3,4,1,4,4,5,1,5,1,5,1,5,5,3,5
"82",3,18,1,2,1,2,"NZ",2,2,4,4,4,2,3,4,3,5,5,2,5,2,3,5,3,3,3,4,1,4,1,5,2,4,2,4,5,4,3,4,5,4,2,4,3,2,4,4,3,3,4,2,4,2,4,3,5,4
"83",0,14,1,2,1,1,"NZ",5,1,5,1,5,2,5,1,5,3,5,3,5,2,3,3,5,5,5,4,4,5,4,2,4,2,3,2,3,3,2,2,4,3,3,2,3,4,3,3,5,2,3,3,3,2,3,5,4,3
"84",13,23,1,2,1,1,"NZ",2,2,5,2,4,2,4,5,2,2,5,5,4,2,5,4,1,1,2,1,1,5,1,5,1,5,1,5,5,5,3,2,5,1,2,1,5,2,5,3,4,2,5,2,5,1,4,1,5,4
"85",3,17,1,2,2,1,"NZ",2,3,3,4,4,3,2,4,2,4,3,3,4,1,2,2,3,2,2,5,2,5,1,3,2,4,2,4,4,5,3,2,4,3,3,2,3,2,3,4,5,1,5,1,5,2,4,4,5,5
"86",3,25,1,1,2,1,"NZ",2,5,4,4,1,2,1,4,4,5,2,5,4,5,2,2,2,2,2,2,2,2,2,2,3,2,4,4,1,3,4,2,3,1,2,3,4,1,3,4,4,1,2,2,4,4,5,4,5,2
"87",3,16,1,1,1,1,"NZ",3,4,4,4,4,4,2,4,2,4,2,4,2,4,4,2,2,2,2,2,2,4,4,2,2,2,2,4,2,4,3,3,2,3,2,2,4,2,2,2,4,4,3,4,3,3,3,2,2,3
"88",10,27,1,2,1,1,"NZ",5,1,5,1,5,2,4,3,5,3,3,4,3,3,2,1,2,2,4,2,1,5,1,5,2,2,2,5,2,5,3,3,5,1,1,2,4,3,2,2,2,2,3,2,4,2,3,4,4,3
"89",1,20,1,2,1,2,"NZ",5,2,4,3,4,3,5,2,4,2,2,4,2,4,2,1,2,1,2,2,2,4,4,5,2,2,2,4,5,2,3,4,3,4,2,3,3,2,4,3,3,1,5,2,4,1,4,2,4,4
"90",13,22,1,2,1,5,"NZ",4,2,5,2,5,2,4,2,5,4,3,4,3,2,2,2,3,2,3,4,1,5,2,5,1,4,1,4,5,4,4,1,4,3,4,1,4,1,5,3,5,1,4,1,3,2,4,4,5,5
"91",3,26,1,1,3,1,"NZ",1,4,2,5,2,1,1,5,1,5,5,2,5,2,4,4,4,4,5,4,2,3,3,4,2,4,3,4,3,2,4,2,4,1,2,1,5,2,4,5,3,1,4,2,5,1,5,3,4,5
"92",3,17,1,2,1,1,"NZ",3,3,3,4,1,1,1,4,2,5,5,3,5,2,5,5,4,3,3,3,1,5,1,5,1,5,1,5,5,4,4,1,4,1,4,1,3,1,4,5,4,1,5,1,4,1,4,5,5,4
"93",3,18,1,2,1,1,"NZ",5,2,4,2,4,4,5,2,4,4,5,3,4,3,3,4,3,3,3,3,1,5,2,5,2,4,1,4,4,4,4,4,4,3,2,4,3,4,2,3,5,2,5,2,4,2,4,5,5,5
"94",13,15,1,2,1,5,"NZ",1,4,1,5,1,4,1,5,1,5,2,4,5,1,4,2,5,4,4,4,1,2,2,2,2,2,4,4,3,1,1,4,5,5,1,4,1,4,1,1,1,3,4,4,1,3,4,1,5,4
"95",3,16,1,2,3,5,"NZ",5,1,5,1,5,1,5,2,4,3,2,4,1,2,1,2,5,5,4,4,4,5,5,2,1,1,1,3,3,3,1,3,2,4,4,1,1,5,1,4,5,1,5,1,5,1,5,5,4,5
"96",3,52,1,1,1,1,"NZ",2,2,5,2,4,2,4,4,2,2,3,3,3,2,2,2,3,2,4,2,2,4,4,4,2,3,2,4,3,2,2,4,3,2,2,4,4,2,3,3,4,5,4,1,3,1,3,3,5,3
"97",3,66,1,2,1,2,"NZ",3,3,4,4,5,2,4,4,4,3,3,4,4,5,3,3,3,1,2,1,1,5,1,5,1,5,1,5,5,4,4,4,4,3,4,3,4,1,4,2,4,4,3,3,4,4,4,3,3,3
"98",3,47,1,1,1,1,"NZ",4,2,4,2,5,1,4,2,4,2,3,3,4,2,2,1,3,2,3,2,1,4,2,4,2,4,2,3,4,5,4,1,3,2,2,4,4,2,4,3,5,1,5,1,5,1,5,4,4,5
"99",3,52,1,1,1,1,"NZ",1,2,4,4,3,2,4,2,3,4,4,3,3,3,5,2,2,2,4,2,1,4,2,4,1,4,2,5,4,3,4,3,4,4,4,2,4,2,3,2,2,2,2,4,3,2,3,1,4,3
"100",13,14,1,2,2,1,"NZ",2,4,3,4,2,3,2,4,4,4,4,5,4,3,4,4,4,3,4,4,2,3,2,3,2,5,2,3,4,3,2,4,2,3,3,3,3,2,2,3,3,3,3,4,3,3,3,2,4,3
"101",3,52,1,2,1,1,"NZ",2,4,4,4,4,2,2,4,4,2,2,3,4,3,2,2,2,2,2,2,2,4,2,4,2,4,2,4,4,4,2,2,4,2,3,2,4,2,2,2,4,2,4,2,4,2,4,2,4,4
"102",1,45,1,2,1,1,"NZ",2,3,3,3,3,3,3,1,1,5,1,4,3,4,3,1,1,1,2,1,3,4,1,3,4,5,1,3,4,4,3,1,3,1,3,3,5,1,4,3,3,3,2,2,2,1,3,1,1,1
"103",3,20,1,2,1,2,"NZ",2,2,3,4,4,2,1,4,4,3,3,4,5,2,3,3,1,1,5,4,2,4,4,5,2,4,4,4,5,4,5,1,4,1,5,2,4,1,4,4,4,5,4,5,5,2,3,2,5,3
"104",13,56,1,1,1,1,"NZ",3,4,4,4,3,3,3,4,2,4,3,2,4,3,2,3,2,3,3,3,4,3,1,4,3,3,3,2,5,3,3,1,5,3,4,1,5,4,5,5,4,2,5,1,4,1,4,3,5,3
"105",13,18,1,1,3,1,"NZ",3,2,5,2,5,1,3,2,5,2,1,4,4,4,2,2,3,2,4,1,3,4,4,3,1,2,1,2,2,4,5,3,5,2,3,3,3,3,5,5,5,1,5,3,5,1,5,5,5,5
"106",3,52,1,2,1,1,"NZ",4,4,4,2,5,2,5,2,2,1,2,5,2,3,2,5,2,2,2,2,5,4,3,4,5,5,1,5,4,4,3,3,3,5,3,2,5,1,4,4,5,4,3,1,2,3,2,5,5,3
"107",10,25,1,2,1,1,"NZ",1,5,5,4,5,1,4,4,4,4,2,4,4,1,2,2,1,1,1,2,2,5,1,5,1,5,1,4,5,5,4,4,4,1,4,1,2,1,4,4,4,1,4,1,4,2,5,2,5,4
"108",3,1985,1,2,1,1,"NZ",4,1,5,1,4,1,5,5,5,5,3,4,3,5,3,1,1,1,3,1,1,5,1,5,1,5,1,5,5,5,5,1,5,1,5,1,5,1,5,5,4,3,2,3,4,2,5,3,4,4
"109",3,18,1,2,3,1,"NZ",1,5,1,5,1,4,1,5,1,5,5,2,5,3,4,2,4,2,4,3,4,1,4,2,5,2,5,2,1,2,4,4,4,3,2,5,2,3,1,2,4,3,5,3,3,1,3,3,1,4
"110",3,20,1,1,1,2,"NZ",4,2,4,2,4,1,4,2,5,3,1,5,1,3,2,3,2,1,2,3,5,5,2,5,1,5,2,4,5,5,3,4,4,3,2,4,4,2,3,3,4,1,4,1,5,2,5,4,5,4
"111",3,20,1,1,1,1,"NZ",3,2,4,4,4,2,4,4,4,4,4,4,4,3,4,4,3,2,3,2,2,5,2,4,3,4,2,3,4,3,2,4,3,2,2,5,2,3,2,3,3,2,4,2,4,2,4,2,4,4
"112",3,37,1,2,1,2,"NZ",4,2,4,2,4,2,4,2,2,2,3,4,2,2,3,3,2,2,2,2,2,4,2,4,2,4,2,4,4,4,3,2,4,3,3,2,4,2,4,4,4,1,3,4,4,2,4,3,3,4
"113",3,25,1,2,1,1,"NZ",1,4,2,5,3,2,2,5,2,5,4,3,5,1,4,4,5,3,2,5,1,4,1,5,1,5,1,5,5,4,4,5,5,5,1,5,5,2,5,5,5,1,5,1,4,1,5,5,5,4
