"","race","age","engnat","gender","hand","source","country","E1","E2","E3","E4","E5","E6","E7","E8","E9","E10","N1","N2","N3","N4","N5","N6","N7","N8","N9","N10","A1","A2","A3","A4","A5","A6","A7","A8","A9","A10","C1","C2","C3","C4","C5","C6","C7","C8","C9","C10","O1","O2","O3","O4","O5","O6","O7","O8","O9","O10"
"23",3,20,1,2,1,1,"US",5,2,4,1,5,1,5,1,5,3,4,3,4,1,1,4,5,5,4,4,1,5,4,4,1,5,1,5,5,4,2,5,1,4,1,5,1,1,1,1,5,1,4,1,4,1,4,5,5,4
"24",3,46,1,2,2,3,"US",1,2,3,3,3,1,1,4,2,3,4,2,5,1,4,5,4,4,3,5,1,3,1,5,3,4,4,2,5,3,5,2,5,1,2,1,5,1,4,5,5,1,4,3,3,2,5,5,5,3
"25",3,18,1,2,2,2,"US",2,3,3,3,4,1,1,3,1,3,2,4,3,2,3,2,4,3,2,4,1,4,1,4,1,4,2,4,4,5,4,1,4,3,2,2,3,2,4,3,5,1,5,1,4,1,4,4,4,5
"26",3,42,1,1,1,3,"US",2,4,2,4,2,3,3,4,2,5,3,4,3,3,3,2,2,1,3,2,4,3,2,3,2,3,3,2,3,2,3,5,3,4,1,5,2,3,2,4,5,1,3,1,5,2,4,5,5,4
"27",3,27,1,2,1,1,"US",1,2,2,4,2,2,1,4,2,5,3,4,5,3,4,2,3,2,3,2,1,4,2,4,2,4,1,4,4,3,4,2,5,2,5,2,4,2,4,3,4,2,4,2,3,2,4,4,4,4
"28",1,17,1,1,1,1,"US",5,1,1,1,5,1,5,1,5,1,1,5,1,5,1,1,1,1,1,1,5,1,5,1,5,5,5,1,1,5,5,1,5,1,5,1,5,1,1,1,5,1,5,1,5,1,5,5,5,5
"29",8,17,1,2,1,5,"US",4,2,3,3,3,2,5,3,5,5,5,2,5,4,5,5,5,3,5,2,2,5,2,4,2,5,2,5,3,3,4,1,4,5,5,2,5,1,4,3,2,2,1,1,3,1,4,4,5,2
"30",6,17,1,2,1,5,"US",2,3,2,4,2,2,2,4,3,5,3,3,4,3,4,3,4,2,4,3,3,3,2,4,3,4,3,3,3,3,4,2,5,3,2,3,4,3,2,3,3,3,4,3,4,2,4,2,4,5
"31",13,60,1,2,1,5,"US",3,1,5,1,5,1,5,1,5,1,2,2,5,1,5,4,5,4,5,5,1,5,5,5,5,4,1,4,5,5,5,1,5,2,5,1,5,1,5,4,4,2,4,2,5,1,5,2,5,5
"32",3,19,1,2,1,2,"US",4,2,4,3,5,2,5,2,5,3,5,2,4,2,4,3,3,3,3,4,1,4,2,4,2,3,1,3,5,4,5,3,3,3,4,3,5,1,5,5,5,2,4,2,5,1,4,4,4,5
"33",3,20,1,1,1,1,"US",1,5,2,5,2,3,1,4,2,5,3,4,3,3,2,2,2,2,4,3,4,3,4,2,3,2,4,3,3,3,3,3,4,2,2,3,3,3,2,4,4,3,5,3,3,2,3,3,4,3
"34",13,26,2,2,1,1,"US",1,5,1,5,1,5,1,5,1,5,5,2,5,1,5,5,5,5,4,5,4,3,1,4,3,5,2,4,4,3,1,4,2,5,1,5,3,5,3,2,5,2,5,1,4,1,2,5,5,4
"35",3,19,1,2,2,1,"US",1,4,2,4,1,2,1,4,2,5,5,2,5,2,2,4,5,4,3,3,2,4,3,5,2,4,2,3,4,2,4,3,5,4,2,4,5,2,4,4,4,3,4,3,3,2,4,3,4,4
"36",3,14,1,2,1,1,"US",2,2,2,2,4,1,2,2,2,4,4,3,4,2,3,5,4,4,4,2,4,4,4,2,2,3,1,3,3,2,2,3,5,3,1,5,2,3,2,3,5,2,4,2,4,2,3,4,5,5
"37",3,47,1,1,1,1,"US",4,1,3,1,2,1,4,4,4,4,4,3,4,3,2,3,4,3,3,3,2,5,2,2,5,4,3,3,1,3,5,4,4,1,3,1,5,1,4,4,5,1,4,1,5,1,4,5,3,5
"38",3,18,1,1,1,5,"US",2,4,2,4,2,4,2,4,2,4,4,3,4,1,2,4,3,3,4,4,2,2,2,4,3,2,4,2,4,3,3,4,3,3,2,3,3,4,2,4,4,4,4,4,3,3,4,3,4,3
"39",3,20,1,2,1,1,"US",1,4,2,5,1,2,1,5,1,5,5,2,5,2,4,4,2,2,4,2,1,5,1,5,1,4,1,4,5,3,4,2,2,2,2,1,4,2,4,2,5,1,5,3,4,1,5,4,5,4
"40",5,35,1,2,2,1,"US",4,1,5,3,5,1,1,1,4,1,5,2,5,4,4,5,2,2,4,2,1,5,1,5,1,5,1,3,5,5,2,1,5,4,1,1,5,2,5,3,5,1,5,4,5,1,5,5,2,5
"41",3,34,1,2,1,1,"US",4,1,4,2,5,2,5,2,4,2,2,3,4,2,2,3,4,2,2,3,1,5,2,5,1,5,1,5,4,4,4,2,4,1,4,1,5,1,4,4,3,2,4,1,3,2,3,3,5,3
"42",3,15,1,1,1,1,"US",3,3,3,5,2,3,3,4,4,4,4,4,4,2,3,4,4,4,4,4,3,4,4,4,3,3,3,3,3,2,3,4,4,4,1,5,4,4,2,3,4,5,5,3,3,2,2,4,4,4
"43",3,20,1,1,1,1,"US",4,3,4,2,4,2,4,2,4,2,1,5,2,3,2,2,2,2,2,2,1,5,1,5,5,5,1,5,5,4,4,5,5,2,1,5,4,3,3,4,5,1,3,1,4,3,4,3,5,4
"44",3,47,2,1,1,5,"US",2,4,5,2,4,4,4,2,2,3,3,3,4,2,4,2,4,1,2,2,4,4,1,5,1,5,2,5,4,4,2,2,3,4,2,4,3,2,2,3,3,2,4,2,5,2,5,2,5,4
"45",11,45,2,1,1,1,"US",4,4,4,2,3,2,4,4,5,3,2,4,4,4,1,2,1,1,2,2,1,3,1,5,2,5,2,5,5,5,4,1,5,1,5,1,5,1,5,5,4,1,4,1,5,4,5,1,5,3
"46",3,32,1,2,1,2,"US",2,2,5,2,4,3,2,5,1,2,5,1,5,2,4,4,5,5,4,4,1,4,3,4,1,4,2,5,4,2,4,1,5,1,4,5,5,3,5,5,4,4,2,2,3,2,4,4,2,2
"47",11,23,1,2,1,1,"US",4,1,4,2,4,1,2,2,5,4,4,2,5,5,1,2,2,1,1,1,2,5,1,5,2,4,1,3,4,5,3,3,4,2,2,3,3,2,3,4,3,2,4,2,4,1,4,3,2,4
"48",3,14,1,2,1,1,"US",1,2,2,5,4,1,1,2,2,5,5,1,5,1,5,5,5,3,5,5,1,3,1,5,2,5,2,4,4,3,4,3,3,4,3,4,5,2,5,4,4,2,5,2,2,1,4,5,4,5
"49",5,47,1,2,2,2,"US",1,5,2,5,1,5,1,4,2,5,5,2,3,1,2,4,3,3,2,5,2,4,1,4,2,5,1,4,4,5,3,4,5,2,1,4,4,1,3,5,3,3,5,2,5,1,5,3,5,5
"50",3,36,1,1,1,1,"US",3,2,1,3,5,2,1,5,2,5,4,3,5,3,4,3,3,3,5,3,1,5,4,4,1,4,2,5,4,3,5,2,4,2,4,1,5,1,5,5,5,4,3,2,4,3,4,5,4,4
"51",13,21,2,2,1,5,"US",3,3,3,1,3,3,3,4,3,3,3,3,3,3,3,3,3,3,3,3,1,3,3,4,2,5,2,4,4,4,3,1,4,1,4,1,5,3,3,3,2,2,4,3,4,3,4,2,3,4
"52",3,33,1,2,1,1,"US",4,1,5,2,5,1,5,1,5,2,3,4,4,3,2,3,2,3,3,2,1,5,1,5,1,4,1,1,5,5,3,2,4,2,4,1,4,1,4,3,4,2,5,2,5,1,5,4,4,5
"53",3,33,1,1,1,1,"US",3,2,4,2,4,2,4,2,4,2,2,4,2,4,2,4,2,2,2,2,4,4,2,4,2,4,2,4,2,4,4,3,4,2,4,2,4,2,4,4,4,2,4,3,4,2,4,4,4,4
"54",3,17,1,1,1,1,"US",1,5,1,5,1,4,1,5,3,5,4,3,5,1,4,3,1,1,1,1,1,5,1,5,1,3,1,5,4,4,1,4,5,1,1,5,1,3,1,3,5,1,5,1,5,1,4,5,5,5
"55",3,26,2,2,1,2,"US",5,3,5,2,3,1,5,2,4,4,1,5,1,5,5,1,2,2,5,1,4,5,1,2,4,4,2,5,4,4,4,3,4,3,4,3,3,3,4,4,4,2,4,2,4,1,5,3,4,4
"56",1,21,1,2,1,1,"US",4,1,5,1,5,1,5,5,3,5,3,4,3,3,2,4,4,2,4,2,2,5,3,5,1,3,1,5,5,4,3,5,4,4,1,4,3,2,3,4,4,1,5,1,5,1,5,4,5,5
"57",3,18,1,2,1,1,"US",3,3,4,4,5,2,5,4,3,4,4,3,4,2,2,3,3,2,2,3,2,5,2,5,2,5,2,5,5,5,4,2,5,2,4,3,4,2,4,4,3,1,5,1,5,1,5,3,5,5
"58",3,32,1,2,1,4,"US",1,3,2,4,1,1,1,4,3,4,4,3,4,3,4,4,4,4,4,2,3,3,2,4,1,5,1,4,4,3,4,3,3,4,1,4,1,2,4,2,2,3,3,3,4,4,4,2,3,2
"59",3,60,1,2,1,1,"US",1,4,5,3,5,3,3,5,1,4,4,3,4,1,5,4,2,2,4,2,1,5,1,5,1,4,1,5,5,5,2,4,5,4,1,1,5,1,5,5,5,1,5,1,5,1,5,5,5,5
"60",1,47,1,2,1,2,"US",3,2,3,3,3,3,2,2,2,3,2,3,3,3,2,2,2,2,2,2,1,4,1,4,2,4,2,3,4,4,2,2,3,2,3,2,3,2,3,3,3,2,4,2,5,1,4,2,3,4
"61",3,15,1,2,1,1,"US",2,1,2,2,3,2,2,5,2,4,5,4,4,2,5,2,4,4,5,3,2,3,5,3,2,3,2,3,3,3,4,5,4,4,1,4,2,4,4,3,3,2,3,3,2,3,5,4,4,3
"62",13,17,1,2,1,1,"US",1,3,3,5,3,5,1,5,1,5,4,5,5,1,2,3,5,4,4,4,4,2,1,2,4,4,3,2,2,3,3,5,4,1,1,1,3,3,1,2,1,1,3,5,1,5,3,1,5,1
"63",13,13,1,2,3,1,"US",5,1,5,5,5,1,5,1,5,1,1,1,1,1,1,1,1,1,1,1,5,5,1,5,1,5,1,5,5,5,5,5,5,1,5,1,5,1,5,5,5,1,5,1,5,1,5,5,1,5
"64",3,30,1,2,1,1,"US",5,2,5,1,5,1,5,1,5,2,3,4,3,4,1,1,3,2,2,1,1,5,1,5,1,5,1,5,5,5,4,4,3,4,3,5,2,1,3,2,3,2,4,1,5,1,4,3,4,5
"65",3,17,1,2,1,1,"US",3,1,4,1,5,1,3,1,5,2,4,2,5,2,2,2,4,2,5,2,2,5,5,4,1,5,2,5,4,4,1,5,4,4,1,5,3,4,4,4,3,2,5,1,5,1,4,2,5,5
"66",6,20,1,2,1,2,"US",2,3,3,4,3,3,2,4,2,4,4,3,4,3,2,3,3,3,4,3,1,4,2,4,1,4,2,4,5,4,4,2,3,3,3,3,3,2,4,3,3,2,4,2,3,2,3,2,4,3
"67",3,25,1,1,1,1,"US",2,2,2,4,4,2,1,2,4,5,4,3,5,2,1,4,2,4,4,4,2,4,2,4,2,2,2,2,4,2,4,2,4,4,1,2,4,2,4,3,5,1,5,1,4,1,4,5,5,4
"68",3,25,1,2,1,1,"US",1,4,2,5,2,4,1,5,2,4,4,3,4,1,3,2,3,2,2,4,2,4,1,4,3,2,2,4,3,3,5,1,5,1,5,1,5,1,5,5,5,2,4,2,4,2,4,4,5,3
"69",3,21,1,2,1,2,"US",3,2,3,2,4,3,2,4,2,4,4,2,4,4,2,3,2,2,3,2,1,5,1,5,1,5,1,5,5,3,4,4,4,2,4,2,4,1,4,3,3,3,4,4,2,3,4,2,3,2
"70",3,30,1,2,1,2,"US",4,2,5,2,4,1,4,1,4,2,2,3,2,5,2,2,1,2,1,1,2,5,1,4,1,3,1,4,3,4,4,2,5,1,4,1,3,1,3,4,5,1,5,1,5,1,5,5,4,5
"71",3,37,1,2,1,1,"US",5,1,5,1,5,1,3,4,5,1,1,1,3,4,5,5,5,4,5,1,3,3,3,2,5,1,5,2,2,5,1,4,1,4,2,5,2,1,3,5,4,4,1,4,5,5,5,4,5,5
"72",6,41,1,2,2,2,"US",2,3,3,4,2,3,2,5,1,5,4,2,4,3,2,4,4,4,4,2,1,4,2,4,2,4,3,4,4,3,5,1,5,1,3,1,5,1,5,5,3,3,3,4,4,3,4,3,4,3
"73",3,21,1,2,1,1,"US",3,2,3,2,4,2,4,2,4,3,5,2,5,2,3,4,4,4,4,2,2,4,3,5,2,4,2,4,4,4,2,4,4,5,2,4,3,3,2,3,3,2,4,2,4,2,3,4,4,4
"74",6,15,1,2,1,1,"US",5,3,5,4,3,2,3,5,1,1,3,5,5,2,3,1,3,2,3,1,1,3,1,5,1,5,2,5,5,5,4,4,5,2,3,1,5,3,5,5,4,1,4,2,4,1,5,4,3,4
"75",13,35,1,1,1,1,"US",5,1,5,1,5,1,5,4,4,1,1,5,5,5,3,1,1,1,2,1,1,5,1,5,1,4,1,5,5,5,4,3,4,2,3,1,5,1,5,5,4,2,5,1,5,1,5,4,5,5
"76",3,33,1,2,1,1,"US",5,1,4,1,5,2,5,4,4,2,5,2,4,3,4,4,5,4,4,4,1,5,1,5,1,4,1,4,4,2,1,3,3,3,4,2,5,1,4,2,5,1,3,1,4,2,4,4,5,4
"77",3,59,1,2,1,1,"US",1,2,4,4,4,2,3,5,3,3,2,4,1,4,2,2,3,1,2,1,1,4,3,4,2,5,2,5,4,4,4,2,4,1,4,2,4,1,2,4,4,3,3,2,4,3,4,4,4,3
"78",3,31,1,2,1,2,"US",5,1,5,1,5,1,5,1,5,1,4,3,4,2,5,4,4,4,4,4,2,5,3,5,1,5,1,4,4,5,3,5,3,3,1,5,3,1,3,3,3,2,5,2,3,1,5,3,2,5
"79",3,30,1,2,1,1,"US",1,2,3,4,3,1,1,4,4,3,4,2,5,1,5,2,3,1,2,2,1,5,3,5,1,5,1,4,5,5,2,4,3,5,1,5,2,4,1,1,5,1,5,1,4,1,4,1,5,5
"80",5,18,1,2,1,1,"US",1,2,2,5,2,1,1,5,2,5,4,3,5,1,1,4,4,2,5,5,4,3,5,2,3,1,5,3,2,2,4,2,5,3,2,1,5,3,3,4,2,2,4,1,1,2,3,2,5,3
"81",13,24,1,2,1,5,"US",3,1,4,3,3,1,2,4,3,5,4,4,5,2,3,3,3,1,4,2,1,4,1,4,2,4,1,5,4,5,5,1,5,1,4,1,5,2,5,5,4,1,5,1,5,1,4,4,4,4
"82",13,13,0,2,1,1,"US",4,2,5,2,4,1,5,3,3,2,2,4,3,3,3,2,3,4,2,1,1,5,1,5,1,4,1,4,5,4,4,1,5,2,5,3,5,1,4,5,5,1,5,1,5,1,5,5,5,5
"83",3,19,1,2,1,1,"US",3,2,5,2,5,2,4,3,4,2,3,4,3,3,2,1,2,2,2,3,1,5,2,5,1,4,2,5,5,4,3,5,2,4,2,4,2,2,2,2,4,2,3,2,3,3,4,3,3,4
"84",11,20,1,2,1,2,"US",2,3,2,4,2,4,4,3,2,5,5,1,5,1,4,3,5,4,2,4,4,2,4,2,4,4,2,2,1,4,4,2,4,4,2,2,3,2,2,4,4,3,4,1,4,2,4,4,4,4
"85",11,13,1,2,1,1,"US",3,1,4,2,4,1,4,4,4,2,2,2,5,4,4,4,3,4,4,2,1,4,1,5,2,4,2,4,5,2,4,2,4,4,5,2,4,2,4,5,4,2,4,2,5,2,4,4,4,4
"86",13,16,1,2,1,2,"US",4,1,3,2,5,1,5,2,3,4,4,4,2,3,3,3,5,5,3,4,3,2,1,3,5,2,3,4,1,3,1,4,2,1,3,5,3,3,1,3,2,3,4,3,4,1,3,3,5,5
"87",3,27,1,2,1,1,"US",3,1,5,1,5,2,5,2,4,2,3,4,2,1,1,3,2,2,2,3,3,5,3,4,1,4,2,4,4,4,2,2,2,2,2,2,2,3,3,2,4,1,4,3,4,2,4,4,2,3
"88",3,20,1,2,1,5,"US",1,3,4,2,4,2,2,3,2,4,4,4,4,1,1,2,3,2,2,4,1,4,2,4,1,4,2,3,4,4,2,3,3,2,5,2,4,2,4,4,5,2,5,2,3,1,4,5,5,4
"89",13,24,1,2,1,1,"US",1,2,1,5,3,5,1,5,1,5,5,3,5,1,5,5,4,3,5,5,4,2,4,4,5,3,5,3,5,5,4,1,5,4,5,1,4,1,4,4,4,5,5,5,4,1,4,5,5,5
"90",3,45,1,2,1,2,"US",1,4,2,4,2,2,1,5,1,5,4,3,4,2,3,3,3,3,1,4,1,5,1,4,2,5,1,5,3,2,4,5,5,4,4,5,3,1,3,4,5,1,3,3,5,1,5,5,4,4
"91",3,45,1,2,2,5,"US",3,1,5,1,5,1,5,2,4,1,3,4,3,4,2,3,2,2,4,1,1,5,2,5,1,5,1,5,4,4,3,5,3,1,1,4,2,3,1,2,4,1,3,2,3,2,4,3,5,3
"92",1,20,1,1,1,1,"US",3,2,5,2,5,1,5,2,5,1,2,3,4,2,1,1,1,1,1,2,1,5,1,5,1,4,1,5,5,5,3,3,5,1,3,4,4,1,4,5,5,1,5,1,5,1,4,5,5,5
"93",13,21,1,2,1,1,"US",2,4,2,5,3,3,3,3,3,3,5,2,5,1,4,4,4,4,5,4,2,3,3,4,3,3,3,3,3,3,3,5,4,5,3,3,5,2,5,3,3,3,5,3,3,3,3,3,3,4
"94",3,22,1,2,1,1,"US",1,5,3,5,1,5,1,5,1,5,5,3,5,2,3,5,4,2,3,2,1,2,1,5,2,5,3,5,4,3,1,5,4,5,2,5,3,3,1,2,3,3,5,1,4,1,3,1,5,4
"95",3,16,1,2,1,1,"US",4,2,5,2,5,2,5,3,5,3,4,5,4,2,4,4,4,3,3,3,1,5,3,4,3,4,1,5,5,5,3,3,4,3,4,3,3,3,4,3,5,1,4,1,5,1,5,5,4,5
"96",3,20,1,2,1,5,"US",2,2,4,3,4,2,2,4,2,2,5,2,5,1,4,5,5,4,5,4,1,5,3,5,1,5,1,5,4,4,4,4,4,3,3,3,4,2,4,4,3,2,4,1,3,2,4,3,5,4
"97",1,59,1,2,1,1,"US",1,5,3,5,1,5,1,1,1,5,1,5,1,5,1,1,1,1,1,1,4,4,1,3,4,4,2,4,2,4,1,4,2,1,2,2,3,2,1,2,4,3,5,3,4,1,3,2,4,4
"98",1,27,2,1,1,1,"US",1,4,3,4,3,3,3,3,2,5,3,5,5,1,5,4,3,3,4,5,1,5,2,4,3,4,3,5,4,5,3,5,4,4,2,3,3,3,3,3,3,2,4,1,4,2,5,2,5,4
"99",3,29,1,1,3,1,"US",5,1,5,3,5,1,4,1,5,1,1,5,5,5,1,1,1,1,1,1,1,5,1,4,1,5,1,4,5,5,5,1,5,1,5,1,5,1,1,5,5,1,5,1,5,1,5,5,5,5
"100",3,16,1,2,3,1,"US",2,5,3,5,3,2,1,4,4,4,1,4,2,5,1,1,2,1,1,2,5,3,3,2,3,2,4,4,3,5,5,2,4,1,4,2,4,1,4,3,4,2,4,2,4,2,3,3,4,4
"101",11,29,1,1,1,2,"US",2,4,3,5,4,4,3,4,3,5,2,4,4,2,2,2,2,1,3,3,1,4,4,5,3,3,3,3,4,3,3,3,4,2,4,2,3,4,4,4,5,1,4,1,3,2,4,3,5,4
"102",13,33,2,2,1,2,"US",2,2,2,4,5,1,1,5,2,5,5,1,5,2,5,5,4,5,5,3,1,3,2,4,1,5,2,4,4,3,3,1,2,3,1,4,5,5,1,1,4,3,5,2,5,1,1,1,5,5
"103",3,26,1,1,1,3,"US",3,3,4,3,4,2,2,4,3,4,4,4,4,2,3,3,3,3,3,2,1,4,2,4,3,3,3,4,3,4,4,2,4,3,3,2,4,2,3,4,5,1,5,4,4,1,4,4,4,4
"104",3,14,1,1,1,1,"US",3,2,3,2,5,1,3,2,5,3,4,5,5,5,2,2,5,3,4,1,4,3,5,1,4,4,4,2,2,2,4,5,2,1,1,5,2,4,1,5,5,1,5,1,5,1,5,5,4,5
"105",1,13,1,1,1,1,"US",1,4,3,5,3,5,1,4,3,5,5,3,5,1,5,5,5,5,5,5,5,3,4,2,4,3,5,3,2,3,4,2,4,3,1,3,4,5,3,3,3,3,5,3,3,1,4,3,5,4
"106",3,27,1,1,1,1,"US",3,5,2,5,4,4,3,5,1,5,5,2,5,1,4,4,4,4,5,5,2,4,4,4,2,5,2,3,4,4,2,4,4,3,2,3,4,2,3,5,4,2,4,3,5,2,5,4,5,4
"107",3,17,1,1,1,1,"US",2,4,2,4,3,2,2,4,3,4,5,2,5,1,4,4,5,5,5,5,2,4,4,4,2,4,2,4,4,1,2,4,4,4,2,3,4,4,3,4,5,1,5,1,5,1,5,5,4,5
"108",13,17,1,2,1,5,"US",5,2,5,1,5,2,5,5,3,2,3,3,3,3,3,3,3,3,3,2,4,4,2,3,1,3,1,4,3,3,3,2,3,1,5,2,4,2,2,2,3,2,3,2,3,2,5,2,4,3
"109",0,18,1,1,1,1,"US",1,5,4,5,1,2,1,4,3,5,3,5,3,2,4,1,1,1,3,3,5,3,4,1,3,1,2,2,1,2,2,5,5,3,1,3,4,4,3,3,5,1,3,1,4,2,5,5,5,5
"110",13,14,1,1,1,1,"US",1,5,3,5,1,5,3,5,1,4,2,3,3,4,3,3,4,4,4,1,4,2,4,1,5,2,4,2,1,3,3,3,5,4,2,3,3,3,3,3,4,4,5,3,4,1,4,3,3,5
"111",1,18,1,2,1,1,"US",4,2,5,3,5,3,5,1,5,2,1,5,1,3,4,1,2,1,2,3,3,5,4,4,2,4,2,4,5,5,2,4,2,5,1,3,2,5,1,1,4,4,5,3,2,1,3,3,4,3
"112",11,19,1,1,1,1,"US",1,5,2,5,2,4,1,5,1,5,2,4,2,4,2,2,2,1,2,1,3,4,1,4,3,3,3,4,4,4,3,4,3,2,2,5,3,2,3,3,4,3,5,1,5,1,3,4,5,5
"113",13,21,2,1,1,1,"US",3,2,3,2,3,3,3,5,2,3,3,3,5,4,2,4,3,3,3,3,1,4,3,4,1,4,2,4,4,3,4,4,5,3,3,2,5,2,2,5,3,2,4,2,3,5,4,4,4,5
"114",11,26,2,2,1,1,"US",2,4,2,4,2,4,2,2,3,3,4,2,4,4,4,4,4,3,4,4,2,2,4,4,4,4,4,2,4,3,2,2,4,2,3,3,2,2,2,4,4,4,2,4,2,4,2,2,4,2
"115",3,25,1,2,1,1,"US",1,2,3,4,3,2,2,4,2,4,5,1,5,1,3,5,4,4,5,5,1,5,5,5,2,5,2,3,5,4,2,4,3,4,2,4,5,4,2,3,4,2,3,1,3,4,5,4,4,3
